Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic
Morocco,Sidi Bennour,Bmci Bank,Not available,"Des F.A.R, Rue De Sidi Bennour, Casablanca",not available,Konta Kenti,1,"Le gérant de cette agence est incompétent et n'a rien à voir avec l'étiquette de communication et de bonne relation avec le client. Il fait preuve d'une étrange froideur, fronce les sourcils et est paresseux dans le suivi des dossiers en …",2023-06-28,0,https://www.google.com/maps/contrib/102508342578011758220/reviews?hl=fr,,0000-00-00,Relation avec le client,Negative,['rien à voir']
Morocco,Sidi Bennour,Bmci Bank,Not available,"Des F.A.R, Rue De Sidi Bennour, Casablanca",not available,Konta Kenti,1,"Le gérant de cette agence est incompétent et n'a rien à voir avec l'étiquette de communication et de bonne relation avec le client. Il fait preuve d'une étrange froideur, fronce les sourcils et est paresseux dans le suivi des dossiers en …",2023-06-28,0,https://www.google.com/maps/contrib/102508342578011758220/reviews?hl=fr,,0000-00-00,Communication et relation avec le client,Negative,"['froideur', 'froncement des sourcils']"
Morocco,Sidi Bennour,Bmci Bank,Not available,"Des F.A.R, Rue De Sidi Bennour, Casablanca",not available,Konta Kenti,1,"Le gérant de cette agence est incompétent et n'a rien à voir avec l'étiquette de communication et de bonne relation avec le client. Il fait preuve d'une étrange froideur, fronce les sourcils et est paresseux dans le suivi des dossiers en …",2023-06-28,0,https://www.google.com/maps/contrib/102508342578011758220/reviews?hl=fr,,0000-00-00,Gestion des dossiers,Negative,"['paresseux', 'manque de suivi']"
Morocco,Sidi Bennour,Crédit Agricole,Not available,"Jhwh+X7X, Sidi Bennour",not available,Yassin El,5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/111993794949018467588/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Garantie de trésorerie rapide et efficace,Positive,"['très satisfaisante', 'rapide']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Coût élevé pour les entreprises,Negative,"['économiser', 'prévoir']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Conseils financiers personnalisés,Neutral,"['utiles', 'nécessaires']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Garantie de trésorerie rapide et efficace,Positive,"['rapide', 'efficace']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Coût élevé,Negative,['élevé']
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Explications claires,Positive,['claires']
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Perte de liquidité,Negative,"['perte', 'liquidité']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Opportunités d'investissement,Neutre,[]
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Garantie de trésorerie,Positive,"['reliable', 'secure']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Règlement des comptes,Negative,"['complex', 'time-consuming']"
Morocco,Sidi Bennour,Damane Cash ( الناس ),Not available,"Jhwc+Vqq, Sidi Bennour",not available,Inass Fati,5,Garantie de trésorerie,2024-04-28,0,https://www.google.com/maps/contrib/115911814947899116104/reviews?hl=fr,,0000-00-00,Gestion des flux financiers,Neutral,[]
Morocco,Sidi Bennour,Cih Bank,05233-68040,"N7 Av Des Far, Residence Bakbour 2, Sidi Bennour 24350",cihbank.ma,Khadija Hidara,5,NAN,2023-12-30,0,https://www.google.com/maps/contrib/102915227134297091888/reviews?hl=fr,"Bonjour,
CIH BANK vous remercie d'avoir partagé votre retour. Au plaisir de vous accueillir à nouveau dans notre succursale.",0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Banque Populaire - Agence Riad,Not available,"P5Q9+Vcr, Tanger",gbp.ma,Mohamed Ben Said Amrani,1,NAN,2023-11-30,0,https://www.google.com/maps/contrib/105530773195628667006/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Tangier,Banque Populaire,Not available,"47 Blvd. Mohamed Vi, Tanger",gbp.ma,May,1,NAN,2021-06-28,0,https://www.google.com/maps/contrib/101402005963658007601/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Tangier,Banque Internationale De Tanger,Not available,"Q5Gx+6R9, Ave Mohammed V, Tangier 90060",not available,Dh Abdou,5,NAN,2024-04-28,0,https://www.google.com/maps/contrib/106020648201025491019/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Chaabi International Bank Offshore,05393-94949,"Zone Franche D Exportation Lot No. 45 D, Tanger 90000",not available,Aziza Tlihi,3,NAN,2019-06-29,0,https://www.google.com/maps/contrib/107329408060263804295/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Tangier,Attijariwafa Bank,Not available,"P4Pv+Wpj, Tanger",not available,Azzougagh Yassine,4,NAN,2017-06-29,0,https://www.google.com/maps/contrib/111342769357304290604/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Société Générale Bank,05224-24242,"Angle Rue Ibn Zaidoune Et, Av. Sidi Mohamed Ben Abdellah, Tangier 90040",sgmaroc.com,Hicham Tijani Badaoui,5,NAN,2020-06-28,0,https://www.google.com/maps/contrib/113058663833101234017/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Bmci Bank - Agence Tanger City Center,Not available,"Q6F6+Whr, Av. De France, Tanger",not available,Tewfik - B,4,"L'emplacement est très pratique, le service est bon, l'endroit est propre.",2022-06-28,0,https://www.google.com/maps/contrib/117217836385806665886/reviews?hl=fr,,0000-00-00,L'emplacement,Positive,['pratique']
Morocco,Tangier,Bmci Bank - Agence Tanger City Center,Not available,"Q6F6+Whr, Av. De France, Tanger",not available,Tewfik - B,4,"L'emplacement est très pratique, le service est bon, l'endroit est propre.",2022-06-28,0,https://www.google.com/maps/contrib/117217836385806665886/reviews?hl=fr,,0000-00-00,Le service,Positive,['bon']
Morocco,Tangier,Bmci Bank - Agence Tanger City Center,Not available,"Q6F6+Whr, Av. De France, Tanger",not available,Tewfik - B,4,"L'emplacement est très pratique, le service est bon, l'endroit est propre.",2022-06-28,0,https://www.google.com/maps/contrib/117217836385806665886/reviews?hl=fr,,0000-00-00,L'endroit,Positive,['propre']
Morocco,Tangier,Société Générale Tanger Malabata,05393-49120,"Complexe Tulipe Plage 6,Bloc A N°6 Boulevard Mohamed Vi, Tanger 90040",sgmaroc.com,Trv Julie (Liefadaa),5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/102005505115618489025/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Crédit Agricole,Not available,"Q567+V4X, Tangier",not available,Samir Elattabi,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/104229133348400994780/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Crédit Agricole,Not available,"Q567+V4X, Tangier",not available,Samir Elattabi,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/104229133348400994780/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Banque Populaire - Agence Al Ousra,Not available,"Q522+Qpw, Tanger",gbp.ma,Abdelkader Loukili,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/110353548947850067674/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Tangier,Crédit Du Maroc,05393-93755,"P38R+2P8, Tanger",not available,Ben Rachid,2,NAN,2017-06-29,0,https://www.google.com/maps/contrib/116840885929353155648/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Guelmim,Banque Populaire,+212 5288-72050,"Xwpv+M5W, Av. Des Far, Guelmim 81000",gbp.ma,Ayuob Kissy,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/115755081651369474642/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Crédit Du Maroc,+212 5288-73223,"198/200, Bd Youssef Ben Tachfine, Guelmim 20000",not available,Mouaad Mastour,5,NAN,2015-06-30,0,https://www.google.com/maps/contrib/112094556704676680315/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Attijariwafa Bank,Not available,"Xx99+72, Guelmim 81000",not available,El Germany,1,Très mauvaise agence,2024-03-29,0,https://www.google.com/maps/contrib/101290685854498896000/reviews?hl=fr,,0000-00-00,Très mauvaise agence,Negative,"['mauvais service', 'incompétent']"
Morocco,Guelmim,Attijariwafa Bank,Not available,"Xx99+72, Guelmim 81000",not available,El Germany,1,Très mauvaise agence,2024-03-29,0,https://www.google.com/maps/contrib/101290685854498896000/reviews?hl=fr,,0000-00-00,Pas de professionnalisme,Negative,['manque de sérieux']
Morocco,Guelmim,Attijariwafa Bank,Not available,"Xx99+72, Guelmim 81000",not available,El Germany,1,Très mauvaise agence,2024-03-29,0,https://www.google.com/maps/contrib/101290685854498896000/reviews?hl=fr,,0000-00-00,Incapable de résoudre un problème,Negative,['aucune aide']
Morocco,Guelmim,Bmce Agence,Not available,"Xwmv+734, N12, Guelmim 81000",not available,Mbarek Ahachhach,4,NAN,2020-06-28,0,https://www.google.com/maps/contrib/117391516991941401372/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Umnia Bank Guelmim Bab Essahra,05287-79082,"Résidence Assafa, Place Bir Anzarane، Avenue Mohamed Vi, Guelmim 81000",umniabank.ma,Youness Akourim,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102807909342547872116/reviews?hl=fr,Nous vous remercions pour votre avis et au plaisir de vous accompagner,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Société Générale,05287-79040,"28 Av. Des Far, Guelmim 81000",sgmaroc.com,Phil Bleu,4,NAN,2016-06-29,0,https://www.google.com/maps/contrib/115767534931238974867/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Cih Bank,Not available,"Xwpv+R3Q, Almassira, Guelmim 81000",not available,Guezzoum Mohamed,3,NAN,2015-06-30,0,https://www.google.com/maps/contrib/101257044791189163051/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Guelmim,Al Barid Bank Guelmim,Not available,"Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Boukherbani Youssef,1,NAN,2021-06-28,0,https://www.google.com/maps/contrib/100583142611663182808/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Guelmim,Cashplus Saada Guelmim A Cote La Gare Routiére,05287-76499,"Xwqw+8Wr المحطة الطرقية, شارع السعادة علال بن عبد الله قرب, Guelmim 81000",not available,Ahmed Assellam,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/104536668527949190995/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Cash Plus,05287-73848,"Xwrv+4H8, Bd Moulay Rachid, Guelmim 81000",not available,Mbarek Ahachhach,3,NAN,2020-06-28,0,https://www.google.com/maps/contrib/117391516991941401372/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Guelmim,Cash Plus,05287-73848,"Xwrv+4H8, Bd Moulay Rachid, Guelmim 81000",not available,Mbarek Ahachhach,3,NAN,2020-06-28,0,https://www.google.com/maps/contrib/117391516991941401372/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Guelmim,Cash Plus Guelmim,08085-74201,"N, 573 Av Mehdi Ben Toumerte, Guelmim 81000",cashplus.ma,Brahim,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/107614808180902943540/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Guelmim,Agence Canal M,05287-74636,"Boulevard El Khorchi, Guelmim 81000",not available,Mbark Bmg,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/111797979795787642470/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Oulad Teima,Crédit Du Maroc,05285-26263,"Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Hassan Jakani,5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/108077859367098428291/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Société Générale Ouled Teima,05285-59100,"Angle Bd Mohamed V Et Hassan Ii, Ouled Teima 83350",sgmaroc.com,Sokayna El Bermile,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/102334909115215628139/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Bmci,05285-59600,"Angle Boulevard Mohamed V, Avenue Hassan Ii, Oulad Teima 83350",bmci.ma,Said El Aasri,5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/105989769794816631008/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Banque Populaire,Not available,"9Qrq+R4P, Av. El-Hourriya, Oulad Teima",not available,Hic Yous,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/114616874068821254001/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Attijariwafa Bank,Not available,"9Qvp+88J, Oulad Teima",not available,Abdelkarim El-Ghorefy,5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/106608626521870012612/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Lc Oulad Teima,0708-347752,"9Qqg+Gx5, Oulad Teima",not available,Wafae Mouissi,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/102794366689367819404/reviews?hl=fr,Merci pour vos encouragements,2023-06-28,Expérience,Positive,[]
Morocco,Oulad Teima,Al Barid Bank,05285-26080,"Prés De La Gare Des Taxi, Oulad Teima 83350",not available,ساره ساره,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102567067210557866179/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Al Barid Bank,05285-26080,"Prés De La Gare Des Taxi, Oulad Teima 83350",not available,ساره ساره,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102567067210557866179/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Crédit Agricole,05285-81752,"9Qvq+2Xm, Oulad Teima",creditagricole.ma,Kamal Oufares,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/100537429815745565372/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oulad Teima,Chaabi Cash ( Western Union Ria Moneygram),0696-250627,"Numero 2 Rue Ocean Rouge Hay Elkorssi, Oulad Teima 83350",not available,أليكساندرا,5,NAN,2023-12-30,0,https://www.google.com/maps/contrib/100059071056151410685/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Banque Populaire,05234-16224,"Vc7J+766, P13, Oued Zem",not available,Ait Naceur Ilias,5,NAN,2016-06-29,0,https://www.google.com/maps/contrib/114629603233314234907/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Crédit Du Maroc,05234-10545,"Angle Bd Mohammed V Et Rue Laayoune, Oued Zem 20000",not available,Ayoub El Massaoudi,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/108210118245658050972/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Société Générale Bank,05235-22010,"Angle Bd Mohamed V Et Rue Lalla Amina, Oued Zem 25350",sgmaroc.com,He K,1,Rien à faire,2023-06-28,0,https://www.google.com/maps/contrib/110507151351886960469/reviews?hl=fr,,0000-00-00,Banque en ligne,Positive,"['simple', 'rapide']"
Morocco,Oued Zem,Société Générale Bank,05235-22010,"Angle Bd Mohamed V Et Rue Lalla Amina, Oued Zem 25350",sgmaroc.com,He K,1,Rien à faire,2023-06-28,0,https://www.google.com/maps/contrib/110507151351886960469/reviews?hl=fr,,0000-00-00,Service client,Negative,"['lent', 'inaccessible']"
Morocco,Oued Zem,Société Générale Bank,05235-22010,"Angle Bd Mohamed V Et Rue Lalla Amina, Oued Zem 25350",sgmaroc.com,He K,1,Rien à faire,2023-06-28,0,https://www.google.com/maps/contrib/110507151351886960469/reviews?hl=fr,,0000-00-00,Tarification,Neutre,[]
Morocco,Oued Zem,Société Générale Bank,05235-22010,"Angle Bd Mohamed V Et Rue Lalla Amina, Oued Zem 25350",sgmaroc.com,He K,1,Rien à faire,2023-06-28,0,https://www.google.com/maps/contrib/110507151351886960469/reviews?hl=fr,,0000-00-00,Sécurité,Positive,"['forte', 'confiante']"
Morocco,Oued Zem,Bmci,05235-22020,"13 Rue Des Martyres, Oued Zem 25350",bmci.ma,Slimi Marouane,4,NAN,2022-06-28,0,https://www.google.com/maps/contrib/107158657177570565102/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Crédit Agricole,Not available,"Vc6M+V72, P13, Oued Zem",not available,الحسين قاسمي,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/109423407546216696137/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Credit Agricole,Not available,"Vc7G+H77, R312, Oued Zem",not available,Elom Said,4,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102745231672981395557/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Attijariwafa Bank,Not available,"Vc5G+J82, Oued Zem",not available,Samir Annan,4,NAN,2017-06-29,0,https://www.google.com/maps/contrib/111611209546702614342/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Attijariwafa Bank,Not available,"Vc5G+J82, Oued Zem",not available,Samir Annan,4,NAN,2017-06-29,0,https://www.google.com/maps/contrib/111611209546702614342/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Bank Of Africa,Not available,"Vc7J+698, P13, Oued Zem",not available,Yassine Nasri,3,NAN,2013-06-30,0,https://www.google.com/maps/contrib/104992746947974311059/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Oued Zem,Cih Bank,05235-22040,"Boulevard Mohammed V, Oued Zem 25350",cihbank.ma,Salah Elma,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/111083241106909940860/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Morocco,Oued Zem,Banque Chaabi,0668-437321,"Vc6J+C5C, Oued Zem",not available,Youssef Rached,1,Youssef,2016-06-29,0,https://www.google.com/maps/contrib/100766703723593087426/reviews?hl=fr,,0000-00-00,Youssef est un excellent musicien,Positive,"[' talentueux', ' innovant']"
